GeoFIPS,GeoName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
47039,"Decatur, TN",20782,20800,20944,22309,24928,26087,27096,28295,29767,32024,33760,36271,38482,38973,38832,39925,39626,39769,41731,43643,45833,49700,49075,52618,55814
47041,"DeKalb, TN",20299,20987,21653,22702,23395,24699,25772,27141,28049,28522,30161,31203,33207,34279,35085,37397,38138,39023,40936,41768,44715,48547,48548,49539,51129
47043,"Dickson, TN",24029,22953,23088,23713,25369,26694,28403,29610,30214,29360,30866,31930,32935,33038,34383,36121,37592,38915,40445,43402,45916,50406,52943,56638,59620
47045,"Dyer, TN",23113,24006,24317,25575,27754,28723,29882,30975,31967,31659,32955,35132,35611,36375,36804,37065,37031,37999,39312,42038,46438,52203,50839,54517,57057
47047,"Fayette, TN",26452,27005,28063,29727,30990,33533,36739,38052,40248,40250,40731,42848,45011,45915,46310,49202,51218,52692,54013,58504,63215,72332,76378,80913,83543
47049,"Fentress, TN",19824,19568,19611,20064,21871,22658,22874,24059,25026,24704,25285,25767,27071,28672,28592,29997,30367,31261,32803,34975,38132,42560,41578,44418,47421
47051,"Franklin, TN",21322,22694,22723,23830,25670,26637,27060,28084,29177,28809,29885,31027,32639,32966,33688,35223,35628,37021,38247,40189,43024,46627,47700,50400,53240
47053,"Gibson, TN",22486,22557,22948,24974,25897,26716,27381,28726,29720,30139,30850,32511,32995,34353,34203,34441,34149,35365,36565,39499,42576,46738,46660,50277,52194
47055,"Giles, TN",23202,22718,23057,23407,24345,25375,25502,27010,28549,27757,29196,30403,31391,31903,32754,34339,35518,36481,36898,37988,40335,44082,44988,48303,50868
47057,"Grainger, TN",19605,19312,20113,20298,21343,22045,22853,23721,24594,24398,25325,26562,27746,27965,28607,30405,30511,32033,33668,35161,38045,42967,43619,46082,48728
47059,"Greene, TN",23417,23662,24427,26941,28806,29391,29214,30830,32005,30795,32295,33232,33998,34854,34940,34842,33675,34638,35478,37218,39481,42569,43709,45594,48197
47061,"Grundy, TN",18305,18624,18493,19457,20977,21660,21545,21935,22845,23360,24882,26485,27294,27925,27829,29121,29903,31016,32109,33517,36205,39294,38852,40944,43237
47063,"Hamblen, TN",23121,23653,24629,25415,26473,26268,26822,27442,28494,28786,29471,32045,31998,32212,33089,34713,35003,35527,36844,38478,41339,47565,47779,50537,52916
47065,"Hamilton, TN",30862,30614,30960,32295,33597,34646,36503,37888,39141,38458,40245,42314,44418,43717,44746,47000,47718,49678,51619,53766,56178,59822,62149,66484,69042
47067,"Hancock, TN",14443,14905,15331,15914,16342,16964,17604,18432,20077,20412,21185,21686,22694,22861,23899,24853,24618,25221,26139,27451,30654,33402,32288,33308,35020
47069,"Hardeman, TN",16961,17214,17424,18480,18942,19926,20364,21230,22468,22601,23510,24611,25292,26274,25788,26592,26931,27563,28361,30425,32684,36311,35007,37255,38952
47071,"Hardin, TN",21337,22085,22081,22729,24458,25758,26200,27693,29520,29799,30662,32768,34259,34439,33892,33949,34385,35571,37459,38877,41635,45270,44927,48081,50125
47073,"Hawkins, TN",20621,21270,21609,21879,23012,23432,24200,25469,26748,26562,27872,29281,30231,29779,30478,31463,31714,32500,34074,35376,37991,41547,41852,44318,46925
47075,"Haywood, TN",20697,19853,19823,21027,21942,23034,24087,24501,26040,26888,26416,30606,29375,31762,28362,28244,29462,30224,31154,33448,36161,40575,38397,41439,42941
47077,"Henderson, TN",22008,21220,21179,22223,24277,25097,25767,26693,27805,27206,28735,29986,31209,31266,31833,32416,32837,34325,35847,37598,40796,46563,45961,49309,52917
47079,"Henry, TN",22686,22505,22428,23792,25968,27186,27416,27830,29074,30183,31055,33447,35025,36245,36755,37553,37803,39309,40026,42659,47107,52091,53630,57009,57360
47081,"Hickman, TN",17528,18693,18788,19605,21013,22155,22904,23848,24222,23766,24567,26188,27439,27858,28247,29870,30330,31948,33318,35809,37928,42145,43455,45751,48075
47083,"Houston, TN",19201,19312,19918,20976,22526,23674,23799,24510,24626,24791,26438,28007,28254,28065,29177,29619,28974,30770,31664,34361,36452,39565,39626,41763,44887
47085,"Humphreys, TN",22082,21987,22342,23120,24086,25138,25758,26986,27867,28200,30178,31413,32681,33212,34255,35713,35406,36853,36795,39173,41128,44543,44653,48234,51055
47087,"Jackson, TN",18624,19102,19736,19815,21419,21761,22450,23290,23805,23795,25207,25789,26408,27105,27772,27878,28502,29502,31321,33307,35539,38313,37998,40097,42169
47089,"Jefferson, TN",21549,21782,22188,22848,23800,24788,25423,26445,27644,26885,28123,29156,29864,30226,31327,32503,33296,34945,36920,38517,41109,45553,45646,48809,51358
47091,"Johnson, TN",15397,16569,17842,18353,19477,19479,20783,22765,24236,24930,25046,25941,26732,26885,27244,29108,29445,30957,31589,33087,35495,38800,39315,41555,43934
47093,"Knox, TN",29781,29068,29834,30700,32265,33386,35079,36181,37190,35959,37380,39550,41731,41167,42752,44559,45574,47012,49770,52249,56035,63058,63551,69454,72840
47095,"Lake, TN",13481,13616,14195,15164,16812,17594,18086,19346,21477,20442,19586,22278,22247,24953,22882,21583,20710,21215,20908,24661,26506,32871,30050,32847,31572
47097,"Lauderdale, TN",18212,17817,18151,19395,20128,20974,21887,23114,23648,23071,22973,25118,25022,26214,25722,26341,28348,28472,29967,33259,36460,41936,39427,42622,42471
47099,"Lawrence, TN",20829,21385,21876,22786,23502,23765,24096,25082,26733,26551,27366,28454,29542,30032,30215,31221,32170,33505,34129,35673,37780,41933,41749,44309,46836
47101,"Lewis, TN",18093,18365,18542,18997,20366,21060,21409,22000,23236,23637,24499,25345,26398,27369,29104,30202,31512,32251,33721,36011,39299,41793,42211,46245,48574
47103,"Lincoln, TN",22013,22755,23326,24314,26133,27467,28532,29461,30481,30416,31566,33730,34279,35343,35694,36818,37304,37972,38923,41434,44683,49483,49332,52938,56519
47105,"Loudon, TN",25550,26679,27599,28605,30632,31580,32663,33912,35828,35675,36654,39544,40653,40762,41669,43259,44795,47227,48939,54457,57719,64955,66975,70294,73616
47107,"McMinn, TN",20886,21597,22190,23185,24548,25686,26523,27505,28344,27634,28697,29722,30787,31276,31838,32957,33624,34889,36439,37581,40836,43631,43999,46444,48697
47109,"McNairy, TN",22010,21635,22428,22944,23299,23987,24283,24630,25394,25360,26620,27466,28334,28570,29049,29500,30278,30780,32111,33511,35884,39066,38320,40957,43374
47111,"Macon, TN",21123,20985,21194,21358,23032,24061,23974,24504,25505,24976,25976,27313,29088,28222,29047,30398,30680,31499,32125,33393,35341,39453,40946,41637,43881
47113,"Madison, TN",26400,24938,25654,27033,28764,29269,29755,31276,32332,32600,33765,36807,36894,36401,36683,38402,39370,40661,41642,43707,46888,52255,52009,55964,58880
47115,"Marion, TN",21832,21922,22371,23001,25195,26862,28717,29594,30756,29235,30972,32106,32711,32747,33370,35021,36637,37912,38769,40056,42761,47600,49518,52049,53958
47117,"Marshall, TN",24217,24324,24994,23878,25262,25824,26642,27655,28462,26880,27292,28405,30094,31237,32446,34186,35755,36785,38067,40353,43283,47482,49192,52013,54587
47119,"Maury, TN",26875,26499,27715,28516,28639,29070,30225,30820,32133,30890,31776,33549,35216,35857,36158,37296,38879,40226,41663,45009,47907,52041,54367,57810,60899
47121,"Meigs, TN",18088,17724,18650,19500,20538,21256,22210,23150,23834,24035,25271,27557,28800,29493,30270,30788,30873,32531,32754,34711,37375,40016,40507,41227,42410
47123,"Monroe, TN",17836,19747,20364,21488,23341,24542,25278,25682,25728,24662,25375,27565,28542,28711,29403,30777,31957,32963,34156,36099,38462,42349,42458,45460,47859
47125,"Montgomery, TN",25195,24831,26424,28067,29775,32304,34434,34435,37147,36667,38616,41302,39811,38977,38331,39028,39335,39956,40698,42235,45602,49729,49976,51954,54347
47127,"Moore, TN",20981,22445,21370,22105,24486,25694,26246,27114,28627,28573,29967,32384,34409,35552,37426,38180,37449,38484,39778,43073,44746,49275,48807,51936,55854
47129,"Morgan, TN",17567,17555,17368,17476,19168,20918,21662,22205,23661,23606,24339,25259,25978,26057,26036,27622,27798,28694,29996,32205,34183,37269,38518,40685,42713
47131,"Obion, TN",25382,25222,26072,26997,27675,29248,29194,30959,32720,33356,32692,35418,34341,34922,34838,35289,35303,36539,37975,40180,43903,50374,49177,52387,53927
47133,"Overton, TN",18525,19491,20164,21221,21311,22200,22203,23057,24459,24653,25819,26823,27597,28353,29134,30263,30969,32457,34024,34871,37657,40857,40372,42713,44960
47135,"Perry, TN",21884,20904,20175,20895,22868,23916,23385,23754,24005,24421,25244,26820,28071,28704,29753,30359,31070,31783,33343,34136,35159,37775,35813,38942,41306
47137,"Pickett, TN",17643,17679,17635,18032,20415,21132,21368,23254,25099,25519,27383,28347,30434,30969,32990,37289,37690,39859,41208,40377,42711,43360,41542,44642,48749
47139,"Polk, TN",20399,22029,22232,22463,24051,24388,24481,25980,26746,26144,27131,27834,29275,29741,30069,30465,30768,31549,32209,33373,36066,40377,41729,42885,45397
47141,"Putnam, TN",23228,24209,24699,25683,27020,27481,28036,29027,29742,30301,31779,33449,34588,34221,34823,36616,37031,38075,39515,41431,44321,48354,48634,51932,54582
47143,"Rhea, TN",20054,20395,21585,22793,23483,24118,25462,26640,27568,27421,27763,29210,29970,30244,31328,32841,32738,33431,34582,35992,39075,43217,43329,45877,48059
47145,"Roane, TN",22840,22653,23997,25215,27039,27945,28871,30189,31727,31407,33192,34420,35175,35190,36081,37048,38081,39552,40711,43514,45787,49927,50756,53743,56431
47147,"Robertson, TN",25988,25698,25857,26507,28565,29680,30600,31315,32597,31554,31992,33307,35282,35501,36182,37542,38330,40108,41538,44202,46756,51861,54089,57473,60128
47149,"Rutherford, TN",27093,25914,26468,27491,29585,30686,31248,31808,32409,30677,31552,33011,34813,35245,36168,37661,38588,39347,40874,43020,45714,50204,52042,55514,58345
47151,"Scott, TN",17317,18348,18443,18821,20038,20841,21181,22487,23219,23516,24268,25379,25711,26396,27011,27760,27876,28565,30438,31393,34366,37821,37283,39153,41001
47153,"Sequatchie, TN",20066,20058,19953,20887,23155,24639,26531,27209,28774,27622,28666,30198,31829,31708,32124,33414,34017,35346,36503,37542,40924,45627,45485,48190,50032
47155,"Sevier, TN",22898,23985,24903,25352,26672,27336,28371,29346,29729,29393,30107,31242,32586,33185,34285,36022,37007,38386,40197,42738,45255,51785,54323,60508,63846
47157,"Shelby, TN",31676,33532,34175,34938,36038,36757,38581,39786,39622,38033,39377,41059,42664,42188,43206,44538,45326,46850,48634,50562,53465,59426,58667,63174,65448
47159,"Smith, TN",22111,22603,22766,23226,24893,26020,26527,29063,30488,29083,29528,30539,31581,32962,33657,34408,34815,36325,38848,41454,43471,48273,47843,50576,53117
47161,"Stewart, TN",19606,21377,22238,24113,25001,28548,30540,31505,34603,35079,36999,38539,38131,36972,36808,38464,39416,39853,40636,42450,45573,49310,48563,51009,53742
47163,"Sullivan, TN",24891,25720,26395,27117,28490,29190,30893,32631,33983,33580,34296,36302,37548,37106,37549,38542,39355,40450,42308,43694,46803,51193,51657,55109,58128
47165,"Sumner, TN",27562,27764,28135,28948,31190,32484,33955,35153,35935,34863,36099,37819,40415,40739,41447,43393,44485,46402,48248,51719,54917,60382,64969,69993,73326
47167,"Tipton, TN",23503,23535,23414,24086,26434,27710,28447,29330,30310,29898,30534,32254,32984,33844,34215,35416,36720,37950,39309,41636,44396,49765,49909,52400,53752
47169,"Trousdale, TN",20609,21156,21552,22621,25444,26202,27282,28113,28909,27887,29406,30775,31377,31793,32775,34106,28781,28333,29878,31934,33565,37681,38270,39899,43154
47171,"Unicoi, TN",22128,23564,23932,25001,26835,27563,27901,28691,29966,29380,30516,32006,32251,32690,33171,33578,33161,34002,35475,36808,39314,42941,43486,46222,48861
47173,"Union, TN",17835,18855,19179,19052,20873,21858,22545,22934,23809,23568,25060,25963,26936,27280,27999,29244,30264,31062,32605,34287,36270,41041,41274,43329,45355
47175,"Van Buren, TN",19167,18002,17754,18457,20619,20965,21164,21391,21778,21893,22795,25048,25914,27218,27331,28627,27999,28340,29207,31317,34166,36769,34753,36561,38884
47177,"Warren, TN",21006,19986,20711,21543,23520,24582,25403,25859,26782,26314,27322,28143,30219,30738,31410,32508,33055,33900,34753,36526,39257,42963,42472,44988,47359
47179,"Washington, TN",24072,24927,25283,26079,27986,28520,29984,31684,33065,32960,34188,36249,37219,36707,37320,39142,39451,40681,42192,44654,47557,52994,52922,57135,60449
47181,"Wayne, TN",15317,16125,16692,17591,19502,20078,20626,22284,23127,22637,23578,23883,24427,24530,25489,25934,25407,26658,28311,29925,32982,35796,36548,39912,42777
47183,"Weakley, TN",20959,21551,21467,22376,23721,24869,25175,26295,27425,27972,28215,30351,30287,32388,32321,32289,32865,34073,35052,38167,40716,46024,45569,47681,48495
47185,"White, TN",19143,19939,20524,21366,23915,24380,24934,25547,26404,25628,26802,28058,29041,28797,29392,30508,30920,31711,32690,34984,37771,42464,41258,43379,45273
47187,"Williamson, TN",41452,44544,44220,45547,50495,54134,58349,59430,60291,59237,66252,72128,78323,79329,82978,89786,90679,89725,91331,94540,99340,113238,121528,133280,139704
47189,"Wilson, TN",30654,29472,29572,30099,32055,33148,34722,36767,37976,36882,37086,38280,40124,40706,41776,44077,45651,47268,49467,52325,54338,62232,64718,68887,72229
48001,"Anderson, TX",18154,19149,19371,19617,20271,21287,22527,24277,26286,25701,27257,28692,29885,30328,31389,32035,32919,32991,34281,36129,39074,43413,45353,46026,46581
48003,"Andrews, TX",20664,23318,23124,25091,26680,29387,33131,35213,40513,34301,36915,43305,48647,50812,54573,45613,40669,45710,51534,52905,48539,51467,55070,57996,60201
48005,"Angelina, TX",22439,23833,24453,25274,26061,27041,28564,30000,31720,30899,31880,33841,35474,34922,37117,37877,36873,37337,38930,40052,42720,46770,49084,51885,53573
48007,"Aransas, TX",23916,25330,25368,26068,28031,29944,32318,34300,36552,35872,38442,41324,45697,46730,47656,47980,43900,45625,51101,54443,55428,61126,63888,67289,70565
48009,"Archer, TX",25742,28239,28870,29474,29716,30486,33827,35770,40325,37499,39657,43233,46231,48791,51333,47073,46034,48011,50117,54073,56957,60546,65481,67193,69559
48011,"Armstrong, TX",22860,26781,29403,33051,34636,35245,36218,40925,39059,37061,40411,39319,37513,40792,42043,41827,42741,45689,52374,55281,60183,61517,67808,71578,70719
48013,"Atascosa, TX",19858,20487,20927,21364,21856,23245,25057,26296,28021,27210,29856,33542,36074,38395,40758,37679,35747,37920,39628,40562,42369,45657,47125,48763,50140
48015,"Austin, TX",26697,29171,29405,30238,31232,34025,37961,39930,43121,39483,40124,41935,47294,46278,48960,50105,47803,48968,49674,53070,55254,60499,62237,65854,67423
48017,"Bailey, TX",24132,25388,23505,24584,24295,27105,27374,28430,29545,26838,31858,34183,35532,36517,42075,42310,37639,41369,41140,44380,52129,54035,51051,59074,59187
48019,"Bandera, TX",26787,27107,26880,27475,28804,30689,32183,32684,35568,34358,34417,38025,40923,43405,44688,45377,45971,47352,50019,53483,54321,58541,59469,62933,65926
48021,"Bastrop, TX",22692,23559,23387,23664,24046,25376,26381,27704,28876,28439,29140,29842,30613,30906,31934,33071,32777,34101,35344,37496,40055,43518,45679,47879,49858
48023,"Baylor, TX",21630,25177,25832,27693,28016,28332,29577,29869,34469,32190,33736,35961,36982,39124,42709,42353,39987,42893,45030,48167,55553,59173,65779,63864,63915
48025,"Bee, TX",15479,16196,16122,17106,17850,19433,20445,21477,25016,22655,25201,26184,28754,30180,31139,28195,26859,28454,29897,31065,32476,34229,35359,36453,37902
48027,"Bell, TX",24884,26158,27609,29515,30517,32609,35245,37292,39575,40383,39694,41373,40464,39312,39937,41147,40849,42244,42509,43370,46377,50157,49901,52493,55214
48029,"Bexar, TX",27478,28148,28436,29770,30300,31738,33571,34600,36473,34569,36075,38639,38896,39620,42125,42598,42337,44118,46610,46558,47849,51877,55474,58921,61160
48031,"Blanco, TX",27490,29551,30081,30070,31428,33359,36687,40281,47126,48232,41967,42387,45266,46673,49667,50112,50135,54099,56992,59830,64640,72779,74760,78221,82501
48033,"Borden, TX",20022,23325,29159,36333,36104,47273,33334,44501,44706,35702,48795,53623,62379,69327,59457,50252,41581,51840,75871,77529,67165,94963,154014,163540,136068
48035,"Bosque, TX",21748,23402,24214,25322,26116,28007,28589,29907,32609,32194,33413,35458,36370,36916,38754,38954,38770,39147,41678,43990,46802,51845,54489,58029,60828
48037,"Bowie, TX",22882,25136,26014,26361,27743,28923,29869,31621,33302,33194,34348,35793,36288,35246,35633,37394,37729,39116,39853,41044,45291,49283,49155,51729,53921
48039,"Brazoria, TX",26873,28584,28563,28816,29105,31000,33640,36484,38234,36920,37676,39797,41517,42914,45508,46689,46845,47291,48079,50554,52501,56367,57099,59015,60700
48041,"Brazos, TX",20208,21389,21707,22985,23625,24698,25941,26829,29141,28934,30284,31410,32885,33632,35409,35418,35449,37214,39887,40874,43224,48449,48173,50476,52970
48043,"Brewster, TX",23180,27713,27477,29890,31388,30626,32199,31013,33535,33979,36093,37534,36827,37853,41130,41314,42185,42171,45722,45451,49427,55674,55018,59219,64232
48045,"Briscoe, TX",22048,24974,24611,25823,23519,27937,24288,30211,27624,30771,37490,32103,31238,44123,37578,34976,34914,40710,44087,45799,45346,62994,74430,63507,57246
48047,"Brooks, TX",15592,18045,18144,20171,21285,22618,24521,25411,27389,26059,28448,31610,32782,32936,33932,34248,31720,32778,34270,35955,39820,43198,42584,45485,45372
48049,"Brown, TX",20612,21726,22081,22830,23202,24335,25150,26413,28013,28397,30250,31024,31322,32962,34585,35430,35218,36977,38642,40209,42941,46135,47576,50678,51791
48051,"Burleson, TX",21889,23516,24089,25403,26134,27600,30209,31408,33436,32771,35529,36809,39562,41173,42588,42859,41194,43548,46949,49747,51570,54152,58471,60204,62042
48053,"Burnet, TX",24224,26573,26756,27744,28815,30533,33544,35350,37560,35402,35639,37872,41924,40836,43677,44255,43764,45675,48836,52235,56616,61747,64314,66555,68613
48055,"Caldwell, TX",19829,20712,20762,21433,21659,23002,23598,24648,25815,25698,27730,30824,30917,29912,30371,31122,30997,31639,32386,34170,37882,40679,43372,44904,46291
48057,"Calhoun, TX",21531,22275,22083,22707,22193,23847,25459,28164,31919,28691,30570,34254,35326,38943,38664,38853,37759,39435,46149,55974,58570,63493,57667,57478,58872
